year;last_election;candidate_id;district;district_id;party;party_id;party_prefvote_lag;candidate_nr;prefvote;prefvote_lag;elected;age;sex;language;prevterm;mep;municipal_seat;regional_seat;occupation;occupation_category;fb_likes;party_relevance;campaign_budget;campaign_budget_2023;political_experience_self_reported;education;legserv;party_leader;pyear_run;last_presidential_elections;last_presidential_elections_vote_share;last_municipal_votes;last_municipal_vote_share;last_eu_vote_share;last_eu_votes;votes_comparative;party_changed;cabinet_last_parliament;dist_bkt_change;twitter_followers
2023;2019;18533;SAT;4;KESK;4;16,72;103;216;0;0;68;0;FI;0;0;1;0;;Olen eläkkeellä;0;4,000;0;1000;Kymmenien vuosien kokemus paikallisella ja maakunnallisella tasolla;ylempi korkeakoulututkinto;0;0;0;0;;55;;;0;;0;;;0
2023;2019;18971;UUS;2;KESK;4;6,47;363;67;0;0;69;0;FI;0;0;0;0;;Somevaari(r);0;4,000;0;1000;Kunnan kirjastolautakunnan jäsen 4 vuotta, seurakunnan kirkkovaltuuston jäsen 4 vuotta. ;ammattitutkinto;0;0;0;0;;10;;;0;;0;;;32216
2023;2019;18631;KAA;8;PS;3;18,86;62;1539;0;0;56;1;FI;0;0;1;1;;Perushoitaja;0;4,000;0;1000;Kunnanvaltuutettuna toista kautta;ammattitutkinto;0;0;0;0;;110;;;0;;0;;;0
2023;2019;14098;UUS;2;PS;3;15,86;332;1231;2165;0;37;1;FI;0;0;1;1;;Kalamestari;4188;4,000;0;1000;Kunnanvaltuutettu, Kunnanhallituksen 2, Vpj. Aluevaltuutettu Itä-Uudenmaan hyvinvointialue, Aluevaltuustoryhmän pj.;ammattitutkinto;0;0;1;0;;184;;;0;;0;;;0
2023;2019;19029;VAA;10;PS;3;17,08;133;762;0;0;63;0;FI;0;0;0;0;;Toimin ilman huoltajaa Suomeen tulleiden alaikäisten turvapaikkaa hakevien lasten edustajana;0;4,000;0;1000;Laihian Perussuomalaiset Ry:n puheenjohtaja ja Etelä-Pohjanmaan pirin 1. varapuheenjohtaja, sekä Laihian hyvinvointilautakunnan puheenjohtaja;joku muu;0;0;0;0;;34;;;0;;0;;;0
2023;2019;18611;VAA;10;PS;3;17,08;131;649;0;0;31;0;FI;0;0;1;0;;Valtiotieteiden maisteri, opettajaopiskelija;632;4,000;0;1000;Paikallis- ja piiritason kokemusta Perussuomalaisissa sekä tietysti kaupunginvaltuustossa ja -hallituksessa sekä aluevaltuuston tarkastuslautakunnassa.;ylempi korkeakoulututkinto;0;0;0;0;;98;;;0;;0;;;2562
2023;2019;12418;HEL;1;PS;3;12,26;198;643;738;0;31;1;FI;0;0;0;0;;Kansanedustajan avustaja;5253;4,000;0;1000;Olen Helsingin seudun ympäristöpalveluiden (HSY) hallituksen jäsen sekä toiminut poliittisten yhdistysten hallituksissa erilaisissa luottamustehtävissä. Lisäksi nykyinen työni kansanedustajan avustajana on antanut lisää arvokasta kokemusta politiikasta.;ammattitutkinto;0;0;1;0;;136;;;0;;0;;;3102
2023;2019;19734;HEL;1;PS;3;12,26;211;586;0;0;58;0;FI;0;0;0;0;;Lääkäri, yrittäjä;0;4,000;0;1000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;16031;UUS;2;PS;3;15,86;344;548;1746;0;56;0;FI;0;0;1;0;;Linja-autonkuljettaja;0;4,000;0;1000;Kunnallispolitiikassa 10 vuotta valtuutettuna, varavaltuutettuna, jäsen kaupungin hallituksessa ja lautakunnissa.;ammattitutkinto;0;0;1;0;;147;;;0;;0;;;0
2023;2019;18750;LAP;13;PS;3;17,19;58;547;0;0;43;0;FI;0;0;1;0;;Yrittäjä;951;4,000;0;1000;Rovaniemen Kaupunginvaltuutettuna 2012-2015 ja 2021-;ammattitutkinto;0;0;0;0;;216;;;0;;0;;;518
2023;2019;14601;HEL;1;PS;3;12,26;209;531;541;0;38;1;SV;0;0;0;0;;Kansanedustajan avustaja;2262;4,000;0;1000;Luottamustehtävät: NYT: mm. Käräjäoikeuden lautamies, MTS koulutusjaoston puheenjohtaja, liikuntajaoston ja tarkastuslautakunnan varajäsen. AIKAISEMMAT: mm. PS-Nuorten pääsihteeri, Helsingin PS-naisten puheenjohtaja, Helsingin PS valtuustoryhmän sihteeri, nuorisolautakunnan jäsen, liikuntajaoston jäsen.;ylioppilas;0;0;1;0;;101;;;0;;0;;;2736
2023;2019;19215;UUS;2;PS;3;15,86;340;503;0;0;37;0;FI;0;0;0;0;;Tekninen maalausasiantuntija;966;4,000;0;1000;;ammattitutkinto;0;0;0;0;;131;;;0;;0;;;9
2023;2019;19801;HEL;1;PS;3;12,26;205;195;0;0;31;1;FI;0;0;0;0;;Ratkaisuasiantuntija;0;4,000;0;1000;;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;16172;UUS;2;VL;10;0;469;2148;583;0;56;0;FI;0;0;1;0;;yrittäjä, puheenjohtaja;4086;0,000;0;30000;Kaupunginvaltuutettu, puolueen puheenjohtaja;alempi korkeakoulututkinto;0;0;1;0;;145;;;0;;0;;;16268
2023;2019;20175;OUL;12;KOK;1;10,96;162;1668;0;0;40;0;FI;0;0;0;0;;yliopettaja;0;4,000;0;1000;Hyvinvointialueen valtuutettu, kirkkovaltuuston varajäsen;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19197;SKA;9;VIHR;6;9,64;153;1582;0;0;29;1;FI;0;0;0;0;;;485;3,000;0;1000;Joensuun kaupunginvaltuutettu, Pohjois-Karjalan hyvinvointialueen aluevaltuutettu, Opiskelija-asunnot Oy Joensuun Ellin hallituksen puheenjohtaja, Joensuun osallisuus- ja vetovoimalautakunnan varapuheenjohtaja;ylempi korkeakoulututkinto;0;0;0;0;;120;;;0;;0;;;0
2023;2019;15325;KES;11;VIHR;6;11,43;74;785;718;0;46;0;FI;0;0;0;0;;Yliopistonlehtori;400;3,000;0;1000;Vihreiden metsäpoliittisen ohjelmatyön johtaminen;ylempi korkeakoulututkinto;0;0;1;0;;55;;;0;;0;;;3189
2023;2019;19248;OUL;12;VIHR;6;7,87;71;583;0;0;38;1;FI;0;0;0;1;;Erityisopettaja;52;3,000;0;1000;Poliittiset luottamustoimet: Koulutuskuntayhtymä OSAO:n yhtymähallituksen varapuheenjohtaja 2021- Varavaltuutettu, Pohjois-Pohjanmaan hyvinvointialueen aluevaltuusto 2022- Varavaltuutettu, Oulun kaupunginvaltuusto 2021-  ;ylempi korkeakoulututkinto;0;0;0;0;;185;;;0;;0;;;0
2023;2019;19443;HEL;1;VIHR;6;23,51;234;529;0;0;48;0;SV;0;0;0;0;;Graafinen suunnittelija;0;3,000;0;1000;;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;15283
2023;2019;18674;KAA;8;VIHR;6;9,4;39;408;0;0;34;0;EN;0;0;1;0;;Koripallovalmentaja;0;3,000;0;1000;;ylioppilas;0;0;0;0;;144;;;0;;0;;;1507
2023;2019;19246;KES;11;VIHR;6;11,43;76;394;0;0;42;1;FI;0;0;0;0;;rehtori;0;3,000;0;1000;Olen ensimmäisen kauden kaupunginvaltuutettu Jyväskylässä, kulttuuri- ja liikuntalautakunnan jäsen sekä Keski-Suomen maakuntavaltuuston jäsen.;ylempi korkeakoulututkinto;0;0;0;0;;179;;;0;;0;;;0
2023;2019;19421;HÄM;6;VIHR;6;8,43;45;377;0;0;62;1;FI;0;0;0;0;;Säveltaiteilija, luovan alan pienyrittäjä;0;3,000;0;1000;;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;2333
2023;2019;19242;UUS;2;VIHR;6;13,47;216;261;0;0;39;0;FI;0;0;0;0;;Työttömyysturva-asiantuntija;0;3,000;0;1000;Olen toiminut kunnallisessa päätöksenteossa varavaltuutettuna sekä lautakunnan ja jaoston jäsenenä.;ylempi korkeakoulututkinto;0;0;0;0;;164;;;0;;0;;;0
2023;2019;19490;HÄM;6;VIHR;6;8,43;36;247;0;0;28;0;FI;0;0;0;0;;Ääniteknikko, freelancer;0;3,000;0;1000;;ammattitutkinto;0;0;0;0;;;;;0;;0;;;384
2023;2019;15833;SKA;9;VIHR;6;9,64;154;246;872;0;49;0;FI;0;0;1;0;;Tuottaja, äänisuunnittelija, yrittäjä;0;3,000;0;1000;2. kauden kunnanvaltuutettu ja maakuntavaltuutettu;alempi korkeakoulututkinto;0;0;1;0;;92;;;0;;0;;;0
2023;2019;19733;KES;11;VIHR;6;11,43;79;202;0;0;25;0;FI;0;0;0;0;;Opiskelija;0;3,000;0;1000;Jyväskylän Ylioppilaskunnan hallituksen ja edustajiston jäsen. ;ylioppilas;0;0;0;0;;;;;0;;0;;;0
2023;2019;18984;SAT;4;VIHR;6;5,97;75;77;0;0;44;0;FI;0;0;0;0;;IT-asiantuntija;0;3,000;0;1000;Satakunnan vihreiden puheenjohtaja;ylioppilas;0;0;0;0;;17;;;0;;0;;;438
2023;2019;19162;SKA;9;VAS;5;7,18;94;699;0;0;23;1;98;0;0;0;0;;Yhteiskuntatieteiden opiskelija;19;3,000;0;1000;Joensuun kunnanvaltuuston varavaltuutettuna toimiminen;ylioppilas;0;0;0;0;;95;;;0;;0;;;0
2023;2019;18910;HÄM;6;VAS;5;7,37;109;589;0;0;34;1;FI;0;0;1;1;;Proviisori;518;3,000;0;1000;Lahden kaupunginvaltuutettu, rakennus- ja ympäristölupalautakunnan jäsen, Päijät-Hämeen aluevaltuutettu, hyvinvoinnin ja terveyden edistämisen lautakunnan jäsen, aluevaltuustoryhmä puheenjohtaja, Päijät-Hämeen maakuntavaltuuston jäsen;ylempi korkeakoulututkinto;0;0;0;0;;258;;;0;;0;;;0
2023;2019;18601;PIR;7;VAS;5;8,14;138;461;0;0;41;1;FI;0;0;1;0;;Sairaanhoitaja;370;3,000;0;1000;Olen toiminut neljä kautta Vasemmistoliiton Pirkanmaan piirihallituksessa, olen toiminut Nytkis Pirkanmaan vuoden 2020 puheenjohtajana, toimin Hämeenkyrön perusturvalautakunnan puheenjohtaja 2021-2022;alempi korkeakoulututkinto;0;0;0;0;;90;;;0;;0;;;0
2023;2019;19164;SAT;4;VAS;5;9,96;42;413;0;0;28;1;FI;0;0;0;0;;Opiskelija;253;3,000;0;1000;Tällä hetkellä toimin Vasemmistonaisten ja Vasemmisto-opiskelijoiden hallituksissa. Lisäksi minulta löytyy kokemusta Turun kaupungin kasvatus- ja opetuslautakunnasta sekä sen suomenkielisestä jaostosta, Turun vasemmistoliiton kunnallistoimikunnasta sekä Turun yliopiston ylioppilaskunnan edustajistosta jo viiden vuoden ajalta.;alempi korkeakoulututkinto;0;0;0;0;;97;;;0;;0;;;0
2023;2019;13560;KES;11;VAS;5;8,21;97;332;415;0;57;0;EN;0;0;0;0;;Suunnittelija;491;3,000;0;1000;Kaupungin valtuutettu;ylempi korkeakoulututkinto;0;0;1;0;;238;;;0;;0;;;0
2023;2019;18983;KES;11;VAS;5;8,21;110;101;0;0;40;1;FI;0;0;0;0;;Restonomi ;0;3,000;0;1000;Keski-Suomen Vasemmiston puoluevaltuutettu;alempi korkeakoulututkinto;0;0;0;0;;16;;;0;;0;;;0
2023;2019;19035;UUS;2;VAS;5;4,8;106;64;0;0;62;0;FI;0;0;0;0;;DI;21;3,000;0;1000;Kuntapolitiikassa mukana noin viisi vuotta.;ylempi korkeakoulututkinto;0;0;0;0;;35;;;0;;0;;;0
2023;2019;19675;PIR;7;KD;8;5,74;191;418;0;0;68;1;FI;0;0;0;0;;Terveydenhuollon lehtori;0;2,000;0;1000;Olen ollut kunnan eri lautakuntien jäsenenä ja varajäsenenä, kirkkovaltuuston jäsenenä. Tällä hetkellä Nokian kaupunginvaltuuston varajäsen sekä KD:n Pirkanmaa naispiirin sihteeri.;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;13908;KES;11;KD;8;5,68;42;389;184;0;31;1;FI;0;0;0;0;;Teologian opiskelija ;492;2,000;0;1000;KD Nuorten hallitus ja piirin puheenjohtajuus Keski-Suomessa;ylempi korkeakoulututkinto;0;0;1;0;;;;;0;;0;;;0
2023;2019;19966;HÄM;6;KD;8;5,7;92;375;0;0;58;0;FI;0;0;0;0;;toiminnanjohtaja;0;2,000;0;1000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19064;OUL;12;KD;8;2,21;96;315;0;0;47;1;FI;0;0;0;0;;Silmälääkäri ;0;2,000;0;1000;;ylempi korkeakoulututkinto;0;0;0;0;;45;;;0;;0;;;0
2023;2019;15341;SAT;4;KD;8;2,69;27;250;199;0;44;1;FI;0;0;0;0;;Kirkon nuorisotyönohjaaja ;89;2,000;0;1000;KD:n Euran paikallisosaston sihteeri;alempi korkeakoulututkinto;0;0;1;0;;27;;;0;;0;;;0
2023;2019;19026;KES;11;KD;8;5,68;37;245;0;0;46;0;FI;0;0;0;0;;Yrityskonsultti;123;2,000;0;1000;;alempi korkeakoulututkinto;0;0;0;0;;34;;;0;;0;;;0
2023;2019;19787;PIR;7;KD;8;5,74;200;212;0;0;45;1;FI;0;0;0;0;;Lastentautien erikoislääkäri;0;2,000;0;1000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19974;UUS;2;KD;8;2,73;195;208;0;0;67;0;FI;0;0;0;0;;Graafinen suunnittelija;0;2,000;0;1000;;joku muu;0;0;0;0;;;;;0;;0;;;0
2023;2019;20227;OUL;12;KD;8;2,21;107;191;0;0;68;0;FI;0;0;0;0;;Sähköinsinööri, opettaja;0;2,000;0;1000;;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;13650;HEL;1;KD;8;1,88;285;184;103;0;62;0;98;0;0;0;0;;Diplomi-insinööri, Auktorisoitu yritysneuvoja;0;2,000;0;1000;JÄRJESTÖTOIMINTA / LUOTTAMUSTOIMET - Sosiaalivirasto, sosiaalilautakunta, Lapsiperhejaoston  jäsen  v. 2005-2009 - Helsingin kaupungin Maahanmuuttajien neuvottelukunnan puheenjohtaja v. 2007-2010 - Helsingin kaupungin tasa-arvo  ja yhdenvertaisuusasioiden koordinaatioryhmä v.2007-2010 - HYKS  Vähemmistökielinen lautakunta jäsen v.2012- 2015 - Länsi-Helsingin kristillisdemokraatit ry Puheenjohtaja v.2015-2022 - Helsingin kristillisdemokraattien valtuustoryhmän sihteeri;ylempi korkeakoulututkinto;0;0;1;0;;28;;;0;;0;;;0
2023;2019;19968;PIR;7;KD;8;5,74;187;166;0;0;27;0;FI;0;0;0;0;;diplomi-insinööri;0;2,000;0;1000;Kd nuoret (hallituksen jäsen);ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19129;UUS;2;KD;8;2,73;182;166;0;0;69;0;FI;0;0;0;0;;Pastori;0;2,000;0;1000;;ammattitutkinto;0;0;0;0;;78;;;0;;0;;;0
2023;2019;18544;SAT;4;KD;8;2,69;32;156;0;0;67;0;FI;0;0;1;0;;laivanrakennus-hitsaaja/eläkkeellä;0;2,000;0;1000;Kirkkovaltuutettu, kirkkoneuvosto, kaupunginvaltuutettu, perusturvavaliokunnanjäsen, KD po jäsen/pj. KD piirijärjestön hallituksen jäsen, ym.yhdityksien jäsen.;peruskoulu;0;0;0;0;;60;;;0;;0;;;0
2023;2019;18973;SKA;9;KD;8;7,85;77;151;0;0;21;0;SV;0;0;0;0;;Kirkkomusiikin opiskelija, monialayrittäjä;9;2,000;0;1000;Sivistyslautakunnan varajäsen, seurakunnan eri luottamustoimissa toimiminen;ylioppilas;0;0;0;0;;12;;;0;;0;;;17
2023;2019;19462;UUS;2;KD;8;2,73;177;109;0;0;60;0;FI;0;0;0;0;;Johtava arviointiasiantuntija;0;2,000;0;1000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;4
2023;2019;19611;VAR;3;KD;8;1,85;25;83;0;0;28;1;FI;0;0;0;0;;aineenopettaja;8;2,000;0;1000;Olen toiminut KD Nuorten hallituksessa 2 vuotta, tällä hetkellä olen varajäsenenä. Olen KD:n Turun osaston sekä Varsinais-Suomen piirin hallituksissa kolmatta vuotta.;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18951;VAR;3;RKP;7;5,51;135;279;0;0;53;0;SV;0;0;1;0;;Laivuri;0;2,000;0;1000;Kunnanvaltuuston ensimmäinen varapuheenjohtaja , kirkkovaltuuston puheenjohtaja ;ylioppilas;0;0;0;0;;119;;;0;;0;;;0
2023;2019;19065;UUS;2;RKP;7;9,08;414;164;0;0;22;1;SV;0;0;0;0;;Opiskelija,avustaja päiväkodissa;148;2,000;0;1000;RKP-nuorten hallitusjäsen,Finlandssvenska skolungdomsförbundets puheenjohataja 2019-2020, Raaseporin nuorisovaluutso jäsen 2015-2017;ylioppilas;0;0;0;0;;46;;;0;;0;;;122
2023;2019;18990;HEL;1;RKP;7;5,28;99;71;0;0;20;0;FI;0;0;0;0;;Asiakaspalvelija;228;2,000;0;1000;RKP-Nuorten liittohallitus 2021-2022;ylioppilas;0;0;0;0;;19;;;0;;0;;;532
2023;2019;19107;SAT;4;VIHR;6;5,97;81;247;0;0;41;1;FI;0;0;0;0;;kulttuuri-ja tapahtuma-alan yrittäjä;234;3,000;0;1100;;ylempi korkeakoulututkinto;0;0;0;0;;65;;;0;;0;;;2
2023;2019;19237;KAA;8;VAS;5;4,23;124;266;0;0;45;0;FI;0;0;0;0;;Suunnittelija;0;3,000;0;1100;Varavaltuutettuna Lappeenrannan kaupunginvaltuustossa, Etelä-Karjalan Vasemmiston sihteeri;alempi korkeakoulututkinto;0;0;0;0;;160;;;0;;0;;;0
2023;2019;11926;SAT;4;VIHR;6;5,97;77;251;304;0;39;0;FI;0;0;0;0;;taiteilija, yliopisto-opettaja;2546;3,000;0;1200;Lähinnä paikallistason politikointia ja kansalaisaktivismia vuodesta 2004 lähtien.;ylempi korkeakoulututkinto;0;0;1;0;;;;;0;;0;;;0
2023;2019;19603;PIR;7;VIHR;6;12,42;76;76;0;0;63;1;SV;0;0;0;0;;Toiminnanjohtaja, opettaja;20;3,000;0;1200;Erilaisia kunnallisia luottamustehtäviä, Länsi-Uudenmaan poliisilaitoksen valtuuskunnan jäsen, yksi aikaisempi eduskuntavaali, aluevaali ja monta kunnallisvaalia.;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18992;VAA;10;VAS;5;3,31;160;138;0;0;62;1;SV;0;0;0;0;;;0;3,000;0;1200;;ammattitutkinto;0;0;0;0;;19;;;0;;0;;;0
2023;2019;19084;UUS;2;KESK;4;6,47;398;314;0;0;49;1;FI;0;0;0;0;;Sh, Th YAMK, Sote alan palvelujen johtaminen;0;4,000;0;1300;;ylempi korkeakoulututkinto;0;0;0;0;;53;;;0;;0;;;0
2023;2019;20136;UUS;2;KESK;4;6,47;373;49;0;0;24;1;FI;0;0;0;0;;toiminnanjohtaja, opiskelija;0;4,000;0;1300;varavaltuutettu kunnassa, Keskustaopiskelijoiden liittohallituksen jäsen;ylioppilas;0;0;0;0;;;;;0;;0;;;0
2023;2019;19245;KES;11;VAS;5;8,21;101;529;0;0;63;1;FI;0;0;0;0;;Erityisopettaja;419;3,000;0;1300;kaupunginvaltuutettu 21 v, sosiaalilautakunnan pj., kaupunkisuunnittelulautakunnan jäsen, kiinteistölautakunnan jäsen, nuorisolautakunnan jäsen, maakuntavaltuuston jäsen, hyvinvointialueen lasten, nuorten ja perheiden lautakunnan jäsen, kaupunginhallituksen varajäsen, koulutuskuntayhtymä Gradian hallituksen jäsen, koulutuslautakunnan jäsen;ylempi korkeakoulututkinto;0;0;0;0;;179;;;0;;0;;;63
2023;2019;19073;UUS;2;KESK;4;6,47;381;392;0;0;48;1;FI;0;0;0;0;;Yrittäjä;0;4,000;0;1499;;ammattitutkinto;0;0;0;0;;49;;;0;;0;;;0
2023;2019;11528;SAT;4;PS;3;24,1;117;1592;1803;0;59;0;FI;0;0;1;0;;Koneahtaaja;266;4,000;0;1499;Valtuustossa 4 kautta, kaupunginhallituksen puheenjohtajistossa lähes koko ajan, varakansanedustaja;peruskoulu;0;0;1;0;;415;;;0;;0;;;22
2023;2019;14990;SAT;4;PS;3;24,1;115;426;209;0;59;1;FI;0;0;1;0;;Palveluneuvoja;0;4,000;0;1499;Kaupunginvaltuutettu;joku muu;0;0;1;0;;103;;;0;;0;;;0
2023;2019;15891;SKA;9;KD;8;7,85;83;270;242;0;33;1;FI;0;0;1;0;;yliopisto-opettaja;12;2,000;0;1499;KD:n Pohjois-Karjalan piirin pj.;ylempi korkeakoulututkinto;0;0;1;0;;110;;;907;;0;;;0
2023;2019;19149;PIR;7;KESK;4;8,87;26;388;0;0;30;1;FI;0;0;0;0;;koulupsykologi;0;4,000;0;1500;varavaltuutettuna Keuruulla 2017-2021, Keuruun vapaa-ajanlautakunnan jäsenenä 2017-2021, ehdokkaana kuntavaaleissa 2017 (Keuruu) ja 2021 (Tampere) sekä aluevaaleissa 2022 (Pirkanmaa), alueellisen ympäristöterveydenhuollon jaoston varajäsenenä (2021-), hyvinvointi- ja kokonaisturvallisuusvaliokunnan varajäsenenä (2022-), Keskustaopiskelijoiden liittohallituksen jäsenenä (2018), puheenjohtajana Keskustanuorten Keski-Suomen (2019) ja Pirkanmaan (2022) piireissä, varapuheenjohtajana Keskustan Tampereen kunnallisjärjestön hallituksessa (2023), jäsenenä Pirkanmaan Keskustan piirihallituksessa (2023);ylempi korkeakoulututkinto;0;0;0;0;;89;;;0;;0;;;1065
2023;2019;18966;SAT;4;KESK;4;16,72;104;122;0;0;35;1;FI;0;0;0;0;;Opiskelija;13;4,000;0;1500;;ylioppilas;0;0;0;0;;7;;;0;;0;;;0
2023;2019;18718;OUL;12;PS;3;20,39;149;1449;0;0;51;0;FI;0;0;1;1;;myyjä/asevastaava;0;4,000;0;1500;Aluevatuutettu,maakuntavaltuutettu,kaupunginvaltuutettu;ammattitutkinto;0;0;0;0;;180;;;0;;0;;;0
2023;2019;18596;VAA;10;SDP;2;13,39;118;2091;0;0;34;1;FI;0;0;1;0;;erityisopettaja;855;4,000;0;1500;sairaanhoitopiirin valtuusto, terveyden, hyvinvoinnin ja yhdyspintojen lautakunta, kirkkovaltuusto, kaupunginvaltuusto, kaupunginhallitus;ylempi korkeakoulututkinto;0;0;0;0;;87;;;0;;0;;;0
2023;2019;19004;LAP;13;KOK;1;11,26;91;231;0;0;28;1;FI;0;0;0;0;;Toimistosihteeri;188;4,000;0;1500;Lapin Kokoomusnaiset ry:n puheenjohtaja, Tornion Kokoomusnaiset ry:n puheenjohtaja, Kokoomuksen Tornion kunnallisjärjestön varapuheenjohtaja, Lapin Kokoomuksen piirihallituksen jäsen, Kokoomusnaisten liittohallituksen jäsen;alempi korkeakoulututkinto;0;0;0;0;;24;;;0;;0;;;0
2023;2019;19694;HEL;1;VIHR;6;23,51;215;930;0;0;56;1;FI;0;0;0;0;;Johtava sosiaalityöntekijä;0;3,000;0;1500;Vihreät, puoluekokousedustus, Pohjois-Helsingin Vihreät hallitus ja puheenjohtaja, Vihreät sote asiantuntijaryhmä, kirkkovaltuusto, seurakuntaneuvosto;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19284;UUS;2;VIHR;6;13,47;196;419;0;0;56;0;FI;0;0;0;0;;Työyhteisöjen kehittämisen lehtori (Humak), muusikko;256;3,000;0;1500;Olen toiminut vuodesta 2021 lähtien Espoon kaupunginvaltuuston varavaltuutettuna (Vihreät) ja vuodesta 2022 Länsi-Uudenmaan aluevaltuuston varavaltuutettuna. Olen tällä hetkellä myös Elinvoimainen Espoo -kehitysohjelman ohjausryhmän jäsen sekä Länsi-Uudenmaan hyvinvointialueen Tulevaisuus- ja kehittämislautakunnan varajäsen. Olen osallistunut aktiivisesti politiikkaan luottamustoimieni kautta esim. pitämällä puheita kaupungivaltuustossa ja aluevaltuustossa sekä vaikuttamalla asioiden valmisteluun valtuustoryhmissä ja Elinvoimainen Espoo -ohjausryhmässä.  Ensimmäinen poliittinen luottamustoimeni on vuodelta 1986, jolloin toimin Uudenmaan jääkäripataljoonan varusmiestoimikunnan puheenjohtajana.;ylempi korkeakoulututkinto;0;0;0;0;;303;;;0;;0;;;54
2023;2019;19361;SKA;9;VIHR;6;9,64;156;246;0;0;34;0;FI;0;0;0;0;;väitöskirjatutkija;0;3,000;0;1500;Kunnanvaltuutettu 3D-puolueessa 2017–2021;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;44
2023;2019;12882;KAA;8;VAS;5;4,23;133;498;525;0;58;0;FI;0;0;1;0;;Kehitysvammaisten ohjaaja;0;3,000;0;1500;;alempi korkeakoulututkinto;0;0;1;0;;139;;;0;;0;;;66
2023;2019;18672;VAR;3;VAS;5;12,84;76;392;0;0;44;1;FI;0;0;1;0;;lähihoitaja, pääluottamusmies;41;3,000;0;1500;kunnanvaltuutettu ja kunnanhallituksen jäsen vuodesta 2021;alempi korkeakoulututkinto;0;0;0;0;;142;;;0;;0;;;0
2023;2019;19575;HEL;1;VAS;5;11,13;63;365;0;0;64;0;FI;0;0;0;0;;Koreografi, taiteellinen johtaja;2622;3,000;0;1500;Toiminta ammattiyhdistyksessä;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;12036;SAT;4;VAS;5;9,96;50;341;606;0;37;0;FI;0;0;0;0;;Turvahenkilö;690;3,000;0;1500;Kaupunginvaltuutettu;ammattitutkinto;0;0;1;0;;136;;;0;;0;;;0
2023;2019;16232;VAR;3;VAS;5;12,84;80;277;425;0;51;1;FI;0;0;0;0;;Luokanopettaja;684;3,000;0;1500;Tällä hetkellä olen kaupunginhallituksen varajäsen ja Turun valtuuston varajäsen. Minulla on yli 15 vuoden kokemus kunnallispolitiikasta. ;ylempi korkeakoulututkinto;0;0;1;0;;159;;;0;;0;;;5364
2023;2019;15688;LAP;13;VAS;5;14,16;11;195;464;0;64;0;FI;0;0;1;0;;porotalousyrittäjä;0;3,000;0;1500;maakuntaliiton valtuuston puheenjohtaja;ylioppilas;0;0;1;0;;62;;;0;;0;;;0
2023;2019;20205;VAA;10;VAS;5;3,31;150;170;0;0;35;0;FI;0;0;0;0;;Tuotantotyöntekijä, yrittäjä;0;3,000;0;1500;Kuntavaaliehdokas v. 2021 Vimpelissä ja aluevaaliehdokas v. 2022 Etelä-Pohjanmaan hyvinvointialueella. Vimpelin Vasemmiston hallituksen jäsen;ammattitutkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;15653;KAA;8;VAS;5;4,23;132;144;193;0;38;0;FI;0;0;0;0;;vaalikoordinaattori;471;3,000;0;1500;;ylioppilas;0;0;1;0;;35;;;0;;0;;;413
2023;2019;11325;SAT;4;KD;8;2,69;28;790;795;0;72;0;FI;0;0;1;1;;FM matemaattiset aineet;0;2,000;0;1500; Porin kaupunginvaltuusto, Porin Veden johtokunta, Satakunnan hyvinvointialueen aluevaltuusto, Maakuntavaltuusto, Hiippakuntavaltuusto Länsi-Porin srk-neuvosto ja Porin srk.-yhtymän kirkkoneuvosto- ja valtuusto. KD Porin osaston ja KD Satakunnan piirin pj, KD puoluehallitus;ylempi korkeakoulututkinto;0;0;1;0;;517;;;527;;0;;;0
